Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
160,rt-retweet_network_160,-0.13998,-1.65528,-3.2225,-1.12966,-1.16275,-3.02293,-2.14031,-4.00065,-4.30168,-0.856856,-0.358681,-0.813836,-1.50096,-1.87193,-1.57659,-2.83928,-1.74297,-2.81032,-3.45658,-3.09756,-3.52353,-2.92147,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,12.47,5.2219,7.9957,1.095866453,0.717828551,0.902856491
441,rt-retweet_network_441,-0.12953,-1.65528,-3.34744,-1.16117,-1.20896,-3.12559,-2.2298,-3.60271,-4.30168,-0.840483,-0.339264,-0.839732,-1.44074,-2.05126,-1.60271,-2.97946,-1.93619,-2.37226,-4.30168,-2.36216,-4.00065,-3.18774,-4.30168,-4.30168,-3.52353,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,14.024,5.252,8.5096,1.146871903,0.720324717,0.929909146
205,rt-retweet_network_205,-0.11211,-1.6543,-3.15555,-1.13882,-1.17425,-2.67843,-1.98571,-3.52353,-4.30168,-0.816528,-0.404659,-0.804475,-1.44556,-1.68154,-1.59326,-2.97946,-1.55974,-2.65823,-2.97946,-2.62958,-3.15555,-2.42087,-4.30168,-4.30168,-4.00065,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,26.966,5.356,12.757,1.43081653,0.728840568,1.105748556
302,rt-retweet_network_302,-0.076407,-1.6543,-3.26029,-1.1537,-1.22431,-3.15555,-1.93807,-3.39859,-4.30168,-0.856856,-0.367789,-0.908984,-1.25091,-1.73583,-1.40022,-2.90374,-1.90723,-2.1227,-3.07123,-2.30168,-3.82456,-2.93995,-3.69962,-4.30168,-3.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,54.754,5.4409,17.482,1.738415852,0.735670744,1.242591116
495,rt-retweet_network_495,-0.092953,-1.6543,-3.12559,-1.18243,-1.2189,-2.93995,-1.90028,-3.30168,-4.30168,-0.89141,-0.383651,-0.875007,-1.2463,-1.64367,-1.30517,-2.69962,-1.84836,-2.13436,-2.93995,-2.31941,-3.45658,-2.73348,-4.30168,-4.30168,-3.52353,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,89.675,5.4898,20.97,1.952671385,0.739556523,1.32159843
20,rt-retweet_network_20,-0.082503,-1.65332,-2.93995,-1.11671,-1.21107,-3.26029,-1.91429,-3.26029,-4.30168,-0.817096,-0.39159,-0.900798,-1.32441,-1.61148,-1.37277,-2.83928,-1.89006,-2.28049,-2.87032,-2.3774,-4.00065,-2.85452,-3.82456,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,34.719,5.3883,14.317,1.540567208,0.731451768,1.155852025
157,rt-retweet_network_157,-0.12518,-1.65332,-3.60271,-1.1282,-1.16591,-2.6889,-2.02984,-3.60271,-4.30168,-0.889725,-0.378852,-0.833481,-1.37688,-1.8768,-1.41406,-2.7219,-1.60795,-2.47561,-3.45658,-2.93995,-3.18774,-2.48214,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,40.569,5.4102,15.095,1.608194303,0.73321332,1.178833117
171,rt-retweet_network_171,-0.061166,-1.65332,-3.12559,-1.16782,-1.21248,-3.26029,-2.05371,-2.88671,-4.00065,-0.881065,-0.343834,-0.87209,-1.43895,-1.84836,-1.47756,-3.15555,-1.94566,-2.01165,-4.30168,-2.10856,-3.60271,-2.85452,-3.00065,-2.92147,-3.52353,-3.82456,-3.60271,-4.30168,-4.30168,-4.30168,175.59,5.5492,27.354,2.244499779,0.744230378,1.437020843
196,rt-retweet_network_196,-0.11952,-1.65332,-3.2225,-1.16243,-1.20581,-3.26029,-1.93247,-3.09756,-4.30168,-0.886708,-0.368244,-0.878107,-1.27967,-1.78054,-1.3167,-2.88671,-2.13142,-1.99205,-3.02293,-2.41519,-4.00065,-3.45658,-3.45658,-4.30168,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,32.327,5.386,13.21,1.509565403,0.731266349,1.120902818
105,rt-retweet_network_105,-0.026767,-1.65235,-3.39859,-1.17038,-1.23536,-2.97946,-1.96924,-3.26029,-4.30168,-0.859986,-0.38088,-0.882883,-1.30038,-1.78317,-1.3518,-2.78317,-1.6805,-1.96322,-3.2225,-2.23722,-3.52353,-2.88671,-3.45658,-4.30168,-3.07123,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,306.69,5.5897,33.211,2.486699616,0.7473885,1.521281953
138,rt-retweet_network_138,-0.07989,-1.65235,-2.97946,-1.13673,-1.19008,-2.83928,-1.88173,-3.30168,-4.30168,-0.873546,-0.396695,-0.875821,-1.30342,-1.81032,-1.32533,-2.74538,-1.66021,-2.05371,-3.30168,-2.34264,-3.52353,-2.64847,-3.34744,-2.79653,-3.15555,-3.60271,-3.60271,-4.30168,-4.30168,-4.30168,401.64,5.6169,33.927,2.603836958,0.749496692,1.530545459
172,rt-retweet_network_172,-0.13955,-1.65235,-3.02293,-1.16149,-1.16338,-3.52353,-1.87193,-3.39859,-3.60271,-0.968435,-0.36688,-0.828048,-1.30255,-1.7095,-1.28842,-3.82456,-2.2189,-2.2486,-3.18774,-2.52353,-4.30168,-3.45658,-3.82456,-2.79653,-3.52353,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,15.265,5.2825,8.5299,1.183696809,0.722839506,0.93094394
178,rt-retweet_network_178,-0.06465,-1.65235,-3.07123,-1.16401,-1.20477,-3.09756,-1.87355,-3.12559,-4.30168,-0.881725,-0.38276,-0.89736,-1.21746,-1.78054,-1.35327,-3.04641,-1.86393,-1.92693,-3.39859,-2.13436,-3.82456,-2.83928,-3.39859,-4.30168,-3.15555,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,101,5.5003,22.128,2.004321374,0.740386378,1.344942163
429,rt-retweet_network_429,-0.10253,-1.65235,-3.2225,-1.13495,-1.21675,-3.26029,-1.91607,-3.18774,-4.30168,-0.903047,-0.386123,-0.841385,-1.25014,-1.7702,-1.33413,-2.88671,-1.96522,-2.01388,-3.18774,-2.31491,-4.30168,-2.83928,-3.82456,-4.30168,-3.07123,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,51.552,5.4375,16.502,1.712245519,0.73539927,1.217536583
444,rt-retweet_network_444,-0.063779,-1.65235,-3.12559,-1.16338,-1.23054,-3.04641,-1.89514,-2.82456,-4.30168,-0.890735,-0.381923,-0.918584,-1.29607,-1.62866,-1.25597,-3.12559,-1.89514,-1.83779,-2.62044,-2.21532,-3.45658,-2.88671,-2.97946,-4.30168,-3.02293,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,305.18,5.5929,32.072,2.484556069,0.747637054,1.506126043
487,rt-retweet_network_487,-0.091647,-1.65235,-3.2225,-1.11444,-1.18574,-3.52353,-1.98781,-3.45658,-4.30168,-0.857949,-0.374362,-0.87452,-1.30212,-1.80199,-1.41294,-2.75761,-1.93619,-2.17783,-3.15555,-2.50929,-4.00065,-3.02293,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,31.1,5.376,13.376,1.492760389,0.73045926,1.12632626
55,rt-retweet_network_55,-0.18091,-1.65137,-3.69962,-1.1282,-1.18408,-3.02293,-2.59411,-3.82456,-4.30168,-0.838984,-0.328507,-0.772379,-2.00502,-2.13142,-2.15555,-3.18774,-1.62958,-3.26029,-4.00065,-3.82456,-3.09756,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.7264,5.0776,5.8584,0.887977188,0.705658485,0.767779021
107,rt-retweet_network_107,-0.066392,-1.65137,-3.12559,-1.16023,-1.21425,-3.02293,-1.95338,-3.34744,-4.30168,-0.896164,-0.361414,-0.864248,-1.29223,-1.80337,-1.38365,-3.09756,-1.82167,-2.2335,-3.34744,-2.50929,-3.60271,-3.12559,-3.82456,-4.30168,-3.34744,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,48.254,5.4255,16.865,1.68353332,0.734439768,1.226986346
343,rt-retweet_network_343,-0.1021,-1.65137,-3.09756,-1.13348,-1.21425,-3.00065,-1.96723,-3.2225,-4.30168,-0.854523,-0.389087,-0.833481,-1.38365,-1.72881,-1.41238,-2.97946,-1.70289,-2.23722,-3.2225,-2.19109,-3.52353,-2.92147,-3.60271,-4.30168,-3.60271,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,70.552,5.467,19.423,1.84850933,0.737749074,1.28831631
213,rt-retweet_network_213,-0.18701,-1.6504,-3.60271,-1.12242,-1.17425,-2.95926,-2.3932,-3.82456,-4.30168,-0.848363,-0.327722,-0.80489,-1.75761,-2.21178,-1.74177,-2.87032,-1.83333,-2.82456,-3.60271,-3.2225,-4.30168,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.1166,5.056,5.4121,0.852272556,0.703807065,0.733365813
305,rt-retweet_network_305,-0.21357,-1.6504,-3.30168,-1.17006,-1.13733,-2.88671,-2.15555,-3.34744,-4.30168,-0.832448,-0.402079,-0.751942,-1.49415,-1.97946,-1.46536,-2.93995,-1.68678,-2.33789,-3.69962,-2.88671,-3.39859,-2.81032,-3.82456,-4.30168,-3.69962,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,8.9688,5.156,6.2084,0.95273434,0.712312909,0.79297969
385,rt-retweet_network_385,-0.16262,-1.6504,-3.2225,-1.17458,-1.17979,-2.90374,-2.05371,-3.15555,-4.30168,-0.832301,-0.39513,-0.754645,-1.4769,-1.85297,-1.4679,-2.92147,-1.76386,-2.58568,-3.39859,-2.53825,-4.00065,-2.93995,-4.30168,-4.30168,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,11.232,5.1957,7.4852,1.050457095,0.715644067,0.874203409
489,rt-retweet_network_489,-0.11821,-1.6504,-3.30168,-1.17522,-1.20062,-3.07123,-2.07379,-3.02293,-4.30168,-0.869674,-0.356754,-0.817239,-1.4272,-1.83186,-1.53825,-3.2225,-1.85452,-2.2486,-3.39859,-2.2189,-4.30168,-3.18774,-4.30168,-4.30168,-3.07123,-3.52353,-4.30168,-4.00065,-4.30168,-4.30168,26.67,5.3581,12.351,1.426023016,0.729010815,1.091702122
348,rt-retweet_network_348,-0.17307,-1.64943,-3.34744,-1.15867,-1.18078,-3.2225,-2.2298,-3.45658,-4.30168,-0.864724,-0.337233,-0.80489,-1.6333,-1.88671,-1.55739,-2.88671,-2.044,-2.31941,-4.00065,-2.93995,-4.00065,-3.15555,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.9026,5.1395,6.2708,0.949516861,0.71092087,0.79732295
242,rt-retweet_network_242,-0.048974,-1.64847,-3.02293,-1.13614,-1.22322,-2.97946,-1.78317,-2.97946,-4.30168,-0.906005,-0.397994,-0.916253,-1.1749,-1.65823,-1.2727,-3.07123,-1.88338,-1.93061,-2.87032,-2.14939,-3.52353,-2.95926,-3.60271,-4.30168,-2.90374,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,312.96,5.5927,32.675,2.495488833,0.747621524,1.514215596
269,rt-retweet_network_269,-0.14564,-1.64847,-3.45658,-1.12299,-1.17199,-3.2225,-2.18774,-3.34744,-4.30168,-0.871445,-0.36007,-0.794095,-1.4679,-2.00283,-1.4928,-2.83928,-1.96723,-2.47561,-3.45658,-2.7702,-3.82456,-3.07123,-4.00065,-4.30168,-4.00065,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,13.185,5.242,8.1281,1.120080134,0.719497017,0.909989038
432,rt-retweet_network_432,-0.069875,-1.64847,-3.2225,-1.16086,-1.21961,-3.00065,-1.97127,-3.18774,-4.30168,-0.911983,-0.360766,-0.895482,-1.31536,-1.7018,-1.3346,-2.78317,-1.73583,-2.15867,-2.73348,-2.46283,-3.69962,-2.73348,-3.69962,-4.30168,-3.39859,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,74.234,5.4708,19.94,1.870602863,0.738050838,1.299725154
211,rt-retweet_network_211,-0.098614,-1.6475,-3.45658,-1.15462,-1.20931,-2.97946,-2.07637,-3.39859,-4.30168,-0.912338,-0.363512,-0.803922,-1.37637,-1.8768,-1.44254,-2.90374,-1.78581,-2.11135,-3.07123,-2.59411,-3.69962,-2.6889,-3.82456,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,53.2,5.4393,16.988,1.725911632,0.735543013,1.230142252
356,rt-retweet_network_356,-0.14564,-1.6475,-3.04641,-1.11699,-1.15773,-2.93995,-2.06615,-3.39859,-4.30168,-0.828048,-0.389991,-0.774051,-1.50719,-1.86077,-1.51351,-2.79653,-1.84229,-2.73348,-4.00065,-2.87032,-4.30168,-3.04641,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,9.3751,5.1371,6.6837,0.971975909,0.71071802,0.825016948
110,rt-retweet_network_110,-0.1156,-1.64654,-3.2225,-1.12849,-1.18144,-3.04641,-2.00283,-4.00065,-4.30168,-0.843194,-0.346523,-0.868551,-1.53825,-1.79925,-1.50929,-3.18774,-1.80614,-2.88671,-3.15555,-3.18774,-3.69962,-2.93995,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,11.723,5.2053,7.6956,1.069038765,0.716445765,0.886242486
416,rt-retweet_network_416,-0.14825,-1.64558,-3.34744,-1.13377,-1.18144,-3.15555,-2.08157,-3.39859,-4.30168,-0.854833,-0.38528,-0.83749,-1.28423,-1.88838,-1.40022,-3.00065,-1.91251,-2.20131,-3.26029,-2.34744,-4.30168,-2.97946,-3.82456,-4.30168,-3.45658,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,17.991,5.3031,9.6473,1.255055304,0.724529817,0.984405784
463,rt-retweet_network_463,-0.17046,-1.64558,-3.18774,-1.19244,-1.19481,-3.18774,-2.11984,-3.82456,-4.30168,-0.869032,-0.339548,-0.78002,-1.57823,-1.9251,-1.56449,-3.15555,-1.99633,-2.61148,-3.82456,-2.97946,-3.82456,-3.02293,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.7449,5.0801,5.7629,0.889015815,0.705872261,0.760641084
32,rt-retweet_network_32,-0.15479,-1.64463,-3.30168,-1.15308,-1.22359,-3.2225,-1.96723,-3.82456,-4.30168,-0.864882,-0.375339,-0.836745,-1.32441,-1.66419,-1.37637,-2.97946,-1.99848,-2.36216,-2.87032,-2.85452,-4.00065,-2.74538,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,15.838,5.2791,9.0511,1.199700339,0.722559889,0.956701363
65,rt-retweet_network_65,-0.088599,-1.64463,-3.12559,-1.11163,-1.18975,-2.97946,-1.98993,-3.26029,-4.30168,-0.843799,-0.383179,-0.845923,-1.37482,-1.83779,-1.4572,-2.61148,-1.7898,-2.2335,-3.2225,-2.43245,-3.39859,-2.83928,-4.30168,-4.30168,-3.45658,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,58.787,5.4482,18.122,1.769281298,0.736253042,1.258206126
81,rt-retweet_network_81,-0.13519,-1.64463,-3.30168,-1.11699,-1.1775,-2.95926,-2.25246,-3.60271,-4.30168,-0.779498,-0.373234,-0.812426,-1.65137,-2.02293,-1.66419,-2.40405,-1.69423,-2.51635,-3.82456,-2.83928,-3.82456,-3.2225,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,14.649,5.2566,8.9113,1.165807979,0.720704931,0.949941064
151,rt-retweet_network_151,-0.1857,-1.64463,-3.52353,-1.16719,-1.19312,-3.07123,-2.17135,-3.60271,-4.30168,-0.831418,-0.365368,-0.777025,-1.58484,-1.91607,-1.58401,-2.83928,-1.7018,-2.4955,-3.69962,-3.09756,-3.82456,-2.97946,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.5966,5.1253,6.1975,0.934326719,0.709719291,0.792216535
277,rt-retweet_network_277,-0.10384,-1.64463,-3.52353,-1.12646,-1.18474,-2.88671,-2.24478,-3.69962,-4.30168,-0.847751,-0.342401,-0.847446,-1.52208,-1.9495,-1.65922,-2.97946,-1.68468,-2.60271,-4.30168,-2.85452,-3.39859,-2.92147,-3.82456,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,-4.30168,17.688,5.2911,9.9845,1.24767873,0.72354597,0.999326321
374,rt-retweet_network_374,-0.13737,-1.64463,-3.04641,-1.1821,-1.21603,-2.85452,-2.11984,-3.34744,-4.30168,-0.820525,-0.368143,-0.830243,-1.48677,-1.80062,-1.48082,-2.83928,-1.69962,-2.37226,-3.60271,-2.56929,-3.39859,-3.15555,-4.30168,-2.93995,-3.82456,-3.69962,-4.00065,-4.30168,-4.30168,-4.30168,23.02,5.3389,11.233,1.362105319,0.727451786,1.050495759
411,rt-retweet_network_411,-0.14303,-1.64463,-3.15555,-1.15617,-1.18012,-3.18774,-2.10302,-3.34744,-4.30168,-0.897874,-0.356409,-0.799527,-1.4679,-1.93995,-1.48082,-3.12559,-1.85764,-2.1618,-4.30168,-2.36718,-3.82456,-3.39859,-3.39859,-4.30168,-3.2225,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,16.168,5.2855,9.107,1.208656301,0.723086077,0.959375337
454,rt-retweet_network_454,-0.042878,-1.64463,-3.09756,-1.11332,-1.24136,-2.90374,-1.92328,-3.30168,-4.30168,-0.922557,-0.346138,-0.927666,-1.35327,-1.67227,-1.4135,-3.15555,-1.63144,-2.39859,-2.97946,-2.38787,-3.60271,-2.74538,-4.30168,-4.30168,-4.00065,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,62.062,5.45,18.727,1.792825767,0.736396502,1.27246821
284,rt-retweet_network_284,-0.18048,-1.64367,-3.52353,-1.13882,-1.16974,-3.00065,-2.36216,-3.82456,-4.30168,-0.81895,-0.348937,-0.80337,-1.77664,-2.03923,-1.65235,-3.04641,-1.65724,-3.60271,-3.34744,-2.82456,-3.60271,-3.34744,-4.30168,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,8.9404,5.1384,6.3778,0.95135695,0.710827909,0.804670896
377,rt-retweet_network_377,-0.075536,-1.64367,-3.30168,-1.10911,-1.27352,-3.04641,-2.02293,-3.52353,-4.30168,-0.875821,-0.344026,-0.942035,-1.27515,-1.73701,-1.40296,-2.95926,-1.94185,-2.26826,-3.30168,-2.53825,-3.60271,-2.90374,-4.00065,-4.30168,-3.34744,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,47.618,5.425,16.497,1.677771151,0.734399743,1.217404974
140,rt-retweet_network_140,-0.17699,-1.64272,-3.60271,-1.10911,-1.15835,-2.88671,-2.31045,-4.30168,-4.30168,-0.834073,-0.344505,-0.817951,-1.65332,-2.03217,-1.69638,-2.82456,-1.75145,-4.30168,-3.45658,-4.30168,-3.69962,-3.2225,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.6763,5.0705,5.7887,0.885151939,0.705050787,0.762581043
153,rt-retweet_network_153,-0.063779,-1.64272,-3.26029,-1.12443,-1.202,-2.88671,-1.9251,-3.04641,-4.30168,-0.859986,-0.396533,-0.859829,-1.29908,-1.72534,-1.40186,-2.7702,-1.74538,-2.11699,-3.07123,-2.23722,-3.82456,-2.58568,-3.82456,-4.30168,-2.93995,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,267.33,5.582,30.443,2.427047698,0.746789832,1.483487448
161,rt-retweet_network_161,-0.18701,-1.64272,-3.45658,-1.15123,-1.15586,-3.18774,-1.97127,-3.00065,-4.30168,-0.857012,-0.387021,-0.830096,-1.34407,-1.86235,-1.33554,-2.85452,-1.98153,-2.20826,-3.34744,-2.74538,-4.30168,-3.15555,-4.30168,-4.30168,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,12.31,5.2404,7.5215,1.090258053,0.719364438,0.87630446
299,rt-retweet_network_299,-0.22489,-1.64272,-3.60271,-1.13584,-1.14787,-3.15555,-2.52353,-4.30168,-4.30168,-0.825865,-0.328461,-0.785807,-1.96723,-2.18774,-1.93061,-2.7702,-1.83779,-4.30168,-4.30168,-4.30168,-4.30168,-3.2225,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,5.679,4.9197,4.6361,0.754271869,0.691938621,0.666152795
410,rt-retweet_network_410,-0.099485,-1.64272,-3.34744,-1.1187,-1.19075,-2.88671,-2.02522,-3.60271,-4.30168,-0.898217,-0.359028,-0.892932,-1.38051,-1.93061,-1.39106,-3.04641,-1.53083,-2.63892,-3.12559,-2.53825,-3.26029,-2.69962,-4.30168,-4.30168,-4.00065,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,59.607,5.4521,17.764,1.775297264,0.736563813,1.249540765
490,rt-retweet_network_490,-0.065085,-1.64176,-3.2225,-1.17458,-1.2139,-3.09756,-1.89344,-3.52353,-4.30168,-0.884874,-0.386123,-0.88504,-1.23498,-1.69962,-1.29053,-2.93995,-1.83186,-2.04161,-3.07123,-2.29736,-4.30168,-2.93995,-4.30168,-4.30168,-3.09756,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,131.1,5.5231,24.218,2.117602692,0.742182907,1.384138275
62,rt-retweet_network_62,-0.15696,-1.64082,-3.60271,-1.10578,-1.15555,-3.09756,-2.17783,-3.60271,-4.30168,-0.795176,-0.36789,-0.858731,-1.46917,-1.85297,-1.58651,-2.87032,-1.8768,-2.82456,-3.45658,-2.82456,-4.30168,-3.04641,-4.30168,-4.30168,-4.00065,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,10.222,5.1713,7.0127,1.009535877,0.713599733,0.84588526
471,rt-retweet_network_471,-0.22228,-1.64082,-3.60271,-1.19515,-1.14787,-2.97946,-2.16814,-4.00065,-4.30168,-0.837788,-0.398265,-0.753537,-1.40131,-1.86393,-1.51351,-3.12559,-1.64654,-2.87032,-3.52353,-2.97946,-3.12559,-2.85452,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.8839,5.1026,5.7612,0.896741107,0.707791525,0.760512952
176,rt-retweet_network_176,-0.038523,-1.63987,-3.09756,-1.14513,-1.21675,-2.83928,-1.96723,-3.60271,-4.30168,-0.916432,-0.355229,-0.882056,-1.32579,-1.73701,-1.44254,-2.75761,-1.64272,-2.32396,-3.12559,-2.56929,-3.52353,-2.63892,-4.30168,-4.30168,-3.82456,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,252.08,5.5745,31.294,2.40153839,0.74620592,1.495461078
366,rt-retweet_network_366,-0.13214,-1.63987,-3.18774,-1.14392,-1.19042,-3.09756,-1.98153,-3.34744,-4.30168,-0.865359,-0.368295,-0.824415,-1.40571,-1.69209,-1.49891,-3.07123,-1.89685,-2.51635,-3.18774,-2.50234,-3.69962,-2.81032,-4.30168,-4.30168,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,13.712,5.2434,8.4389,1.137100805,0.71961299,0.926285841
136,rt-retweet_network_136,-0.21618,-1.63892,-3.34744,-1.16655,-1.16401,-3.18774,-2.32396,-4.30168,-4.30168,-0.834665,-0.35317,-0.762479,-1.60883,-2.25636,-1.6333,-3.04641,-1.83333,-3.09756,-3.82456,-3.15555,-4.30168,-3.12559,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,6.5291,5.0161,5.0876,0.81485332,0.700366186,0.706512959
173,rt-retweet_network_173,-0.14042,-1.63892,-3.18774,-1.1497,-1.17522,-3.00065,-2.11135,-3.69962,-4.30168,-0.883711,-0.349324,-0.817951,-1.47625,-1.85764,-1.51493,-3.09756,-1.84078,-2.59411,-3.60271,-2.92147,-3.45658,-2.81032,-4.00065,-4.30168,-3.69962,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,13.152,5.2414,8.0966,1.1189918,0.719447304,0.908302684
345,rt-retweet_network_345,-0.088599,-1.63892,-3.26029,-1.16846,-1.20062,-3.12559,-1.95729,-3.09756,-4.30168,-0.832301,-0.402627,-0.869032,-1.33695,-1.65724,-1.30255,-2.82456,-1.78581,-1.98362,-2.95926,-2.42087,-3.82456,-2.56929,-4.00065,-4.30168,-3.18774,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,152.85,5.5368,26.105,2.184265443,0.743258836,1.416723698
244,rt-retweet_network_244,-0.01501,-1.63798,-3.00065,-1.17135,-1.25091,-3.02293,-1.81172,-3.00065,-4.30168,-0.870317,-0.39127,-0.932094,-1.30824,-1.57414,-1.25793,-2.95926,-1.7018,-1.96924,-2.78317,-2.08157,-3.82456,-2.65823,-3.34744,-4.30168,-3.04641,-3.39859,-4.30168,-3.82456,-4.30168,-4.30168,1224.6,5.6934,47.681,3.087994255,0.755371697,1.678345355
477,rt-retweet_network_477,-0.16349,-1.63798,-3.18774,-1.15524,-1.17783,-2.97946,-1.93619,-3.18774,-4.30168,-0.868872,-0.38386,-0.800074,-1.47367,-1.68468,-1.46853,-2.92147,-1.93995,-2.14634,-2.95926,-2.15246,-3.60271,-2.85452,-3.45658,-4.30168,-2.92147,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,16.501,5.2896,9.1523,1.217510264,0.723422832,0.961530247
52,rt-retweet_network_52,-0.052893,-1.63704,-2.92147,-1.17685,-1.24098,-3.30168,-1.67534,-2.90374,-3.82456,-0.96223,-0.406811,-0.946229,-1.09621,-1.53975,-1.13584,-3.30168,-2.3332,-1.87032,-2.61148,-2.15555,-4.30168,-2.93995,-4.00065,-2.95926,-2.90374,-4.30168,-3.26029,-4.30168,-4.30168,-4.30168,604.97,5.6455,38.115,2.781733839,0.751702412,1.581095924
73,rt-retweet_network_73,-0.20051,-1.63704,-3.39859,-1.15062,-1.1749,-3.26029,-1.9733,-3.52353,-4.30168,-0.87631,-0.397452,-0.789664,-1.30736,-1.79248,-1.33367,-3.02293,-2.02984,-2.23722,-3.26029,-2.7702,-3.82456,-2.97946,-4.30168,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.4796,5.0833,5.5061,0.873878373,0.706145741,0.740844095
413,rt-retweet_network_413,-0.14085,-1.63704,-3.00065,-1.12675,-1.16023,-3.02293,-1.89006,-3.00065,-4.30168,-0.838087,-0.416659,-0.828924,-1.3738,-1.63051,-1.33648,-2.81032,-1.8438,-2.24098,-3.04641,-2.50929,-3.82456,-2.65823,-4.00065,-4.30168,-3.30168,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,24.506,5.3491,11.533,1.389272429,0.728280717,1.061942292
270,rt-retweet_network_270,-0.16001,-1.6361,-3.60271,-1.12098,-1.19617,-3.07123,-2.26425,-3.52353,-4.30168,-0.846531,-0.340687,-0.800896,-1.60795,-1.9733,-1.6953,-3.18774,-1.86711,-2.85452,-4.00065,-2.83928,-4.00065,-3.39859,-4.30168,-4.30168,-3.69962,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,7.6301,5.0626,5.7808,0.88253023,0.704373615,0.761987944
