Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
61,soc-dolphins_network_61,-0.02443,-1.70289,-2.93995,-1.05444,-1.46472,-2.41519,-1.82311,-3.15555,-4.30168,-0.586095,-0.46384,-1.45042,-1.30212,-1.34986,-1.56053,-2.06363,-1.37277,-2.23722,-2.7702,-2.16814,-3.07123,-2.11416,-4.00065,-3.2225,-2.93995,-3.45658,-3.82456,-4.30168,-4.30168,-4.30168,8.7152,6.9356,7.1625,0.940277358,0.841084038,0.855064635
62,soc-dolphins_network_62,0.094042,-1.74538,-2.97946,-1.08896,-1.5121,-2.54581,-1.91075,-2.90374,-4.30168,-0.578883,-0.464851,-1.50999,-1.2965,-1.32994,-1.55817,-2.04641,-1.33979,-1.98362,-2.71062,-2.00942,-2.64847,-2.14332,-3.60271,-4.30168,-2.6889,-3.02293,-4.30168,-3.82456,-4.30168,-4.30168,10.559,7.071,8.2473,1.02362279,0.849480837,0.916311793
63,soc-dolphins_network_63,-0.068856,-1.7626,-2.90374,-1.08393,-1.50234,-2.48877,-1.85452,-2.95926,-4.00065,-0.569046,-0.469428,-1.4928,-1.26745,-1.32213,-1.54504,-2.14031,-1.38946,-2.07896,-2.66821,-2.03451,-3.04641,-2.16814,-3.45658,-3.18774,-3.09756,-3.52353,-3.82456,-4.30168,-4.30168,-4.30168,8.2166,6.888,6.8187,0.914692145,0.838093138,0.833701583
64,soc-dolphins_network_64,-0.20388,-1.77924,-3.26029,-1.07174,-1.4492,-2.65823,-2.10028,-3.2225,-4.30168,-0.55071,-0.415077,-1.39427,-1.55583,-1.4955,-1.77664,-2.044,-1.34312,-2.40405,-3.45658,-2.3572,-3.2225,-2.38787,-4.00065,-4.30168,-3.34744,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,7.0278,6.7293,6.0599,0.846819394,0.82796989,0.782465458
65,soc-dolphins_network_65,-0.04011,-1.80753,-3.52353,-1.07948,-1.4597,-2.45658,-2.01165,-3.18774,-4.30168,-0.569529,-0.429758,-1.4046,-1.39697,-1.46853,-1.68154,-2.04883,-1.31357,-2.31491,-3.09756,-2.29736,-2.87032,-2.2486,-4.00065,-3.52353,-3.18774,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,8.2183,6.8843,6.8565,0.914781991,0.837859787,0.83610248
66,soc-dolphins_network_66,-0.12287,-1.68259,-3.15555,-1.08578,-1.45783,-2.51635,-2.02293,-3.15555,-4.30168,-0.547409,-0.426851,-1.42259,-1.51493,-1.50999,-1.68154,-2.11984,-1.30473,-2.44435,-3.2225,-2.57741,-3.04641,-2.31045,-4.30168,-4.30168,-3.82456,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,7.613,6.8122,6.4747,0.88155583,0.83328739,0.811219651
67,soc-dolphins_network_67,-0.056661,-1.80475,-3.02293,-1.06088,-1.47302,-2.51635,-1.90201,-3.07123,-4.30168,-0.58401,-0.443565,-1.47561,-1.34169,-1.32304,-1.57252,-2.09217,-1.36067,-2.25636,-3.12559,-2.19788,-3.2225,-2.25246,-4.00065,-3.18774,-3.09756,-4.00065,-4.30168,-4.30168,-4.30168,-4.30168,8.029,6.8596,6.7221,0.904661458,0.836298792,0.827504969
68,soc-dolphins_network_68,-0.12635,-1.79248,-3.02293,-1.09648,-1.47302,-2.51635,-1.85608,-3.09756,-4.30168,-0.560214,-0.446162,-1.44859,-1.36266,-1.37073,-1.58903,-2.17135,-1.38365,-2.1618,-2.71062,-2.2335,-2.88671,-2.26425,-4.00065,-4.30168,-3.30168,-3.39859,-4.30168,-4.00065,-4.30168,-4.30168,7.6769,6.8222,6.4844,0.885185883,0.833924447,0.811869797
69,soc-dolphins_network_69,0.015642,-1.83481,-3.26029,-1.13377,-1.51564,-2.60271,-1.96522,-3.12559,-4.30168,-0.554658,-0.433389,-1.44435,-1.36617,-1.44798,-1.6106,-2.02522,-1.32855,-2.1618,-2.74538,-2.2225,-2.93995,-2.22613,-4.00065,-4.30168,-2.95926,-3.39859,-4.30168,-3.82456,-4.30168,-4.30168,9.3617,6.9911,7.5677,0.97135472,0.844545514,0.878963907
70,soc-dolphins_network_70,0.12714,-1.72765,-2.88671,-1.07123,-1.52571,-2.46283,-1.81738,-2.82456,-4.30168,-0.575117,-0.481282,-1.57333,-1.26266,-1.30869,-1.52716,-2.06363,-1.35621,-1.96322,-2.52353,-2.04161,-3.2225,-2.0842,-3.34744,-3.2225,-2.78317,-2.97946,-3.45658,-4.00065,-4.30168,-4.30168,11.875,7.1393,8.9936,1.074633618,0.853655632,0.953933568
71,soc-dolphins_network_71,-0.04795,-1.74297,-2.90374,-1.08001,-1.47821,-2.56132,-1.86711,-2.82456,-4.00065,-0.570899,-0.47212,-1.51069,-1.26187,-1.31045,-1.539,-2.18441,-1.40077,-2.02293,-2.65823,-2.08949,-3.04641,-2.18441,-3.52353,-3.82456,-2.7702,-3.00065,-3.69962,-3.82456,-4.30168,-4.30168,8.9864,6.9738,7.256,0.953585746,0.843469488,0.860697274
72,soc-dolphins_network_72,0.020868,-1.79518,-2.90374,-1.08923,-1.49347,-2.53083,-1.86711,-2.97946,-4.30168,-0.575688,-0.456087,-1.47238,-1.32809,-1.3167,-1.56211,-2.10856,-1.34647,-2.14939,-2.69962,-2.10856,-2.88671,-2.18111,-3.52353,-4.30168,-2.88671,-3.60271,-4.30168,-4.00065,-4.30168,-4.30168,9.2423,6.9792,7.4994,0.965780061,0.843805644,0.875026518
73,soc-dolphins_network_73,-0.077567,-1.75514,-2.95926,-1.0927,-1.46157,-2.54581,-1.94757,-3.09756,-4.30168,-0.570415,-0.436636,-1.41126,-1.38156,-1.36366,-1.60445,-2.10302,-1.37329,-2.31941,-2.97946,-2.31045,-3.2225,-2.31941,-3.60271,-4.30168,-3.39859,-3.34744,-4.30168,-4.00065,-4.30168,-4.30168,7.8448,6.8376,6.6178,0.894581876,0.834903691,0.820713638
74,soc-dolphins_network_74,-0.021816,-1.80475,-3.26029,-1.06038,-1.4572,-2.53083,-1.9733,-3.30168,-4.30168,-0.569126,-0.442002,-1.44616,-1.35769,-1.39751,-1.60532,-2.00283,-1.35425,-2.41519,-2.83928,-2.35229,-2.97946,-2.23722,-3.82456,-4.30168,-3.39859,-3.26029,-4.30168,-4.30168,-4.30168,-4.30168,8.6407,6.9248,7.1441,0.936548927,0.840407235,0.853947525
75,soc-dolphins_network_75,0.0034461,-1.69854,-3.12559,-1.07689,-1.49618,-2.55349,-2.02065,-3.18774,-4.30168,-0.562663,-0.433037,-1.41689,-1.41238,-1.47173,-1.7095,-2.03686,-1.30212,-2.24478,-3.15555,-2.29736,-2.79653,-2.38787,-4.00065,-4.30168,-3.18774,-3.45658,-4.30168,-4.00065,-4.30168,-4.30168,8.8937,6.9481,7.3018,0.949082476,0.84186606,0.863429933
76,soc-dolphins_network_76,0.032193,-1.75391,-3.12559,-1.07047,-1.46346,-2.48214,-1.93995,-3.60271,-4.30168,-0.5802,-0.437467,-1.44194,-1.41294,-1.4572,-1.6612,-1.9733,-1.25519,-2.36216,-2.83928,-2.31941,-2.63892,-2.12849,-3.69962,-4.30168,-3.45658,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,9.9635,7.0354,7.9506,0.998411925,0.847288794,0.900399904
77,soc-dolphins_network_77,-0.074083,-1.7702,-2.95926,-1.07663,-1.53453,-2.56132,-1.92147,-3.04641,-4.00065,-0.565125,-0.456645,-1.40131,-1.35967,-1.38893,-1.6062,-2.10302,-1.29693,-2.18111,-2.95926,-2.11416,-2.88671,-2.31491,-4.00065,-3.18774,-2.87032,-3.52353,-3.82456,-4.30168,-4.30168,-4.30168,7.9031,6.8463,6.635,0.897797477,0.835455926,0.821840927
78,soc-dolphins_network_78,-0.067114,-1.78846,-3.34744,-1.09163,-1.42604,-2.45042,-2.03923,-3.12559,-4.30168,-0.583844,-0.428942,-1.39052,-1.43955,-1.49011,-1.65626,-2.13142,-1.2361,-2.38787,-2.90374,-2.28049,-2.56929,-2.24098,-4.30168,-3.09756,-3.09756,-3.52353,-3.82456,-4.30168,-4.30168,-4.30168,8.2464,6.8903,6.8728,0.916264397,0.838238131,0.837133706
79,soc-dolphins_network_79,-0.07931,-1.78054,-3.04641,-1.10302,-1.48412,-2.50929,-1.95338,-3.07123,-4.30168,-0.561792,-0.454973,-1.46157,-1.31045,-1.36116,-1.55974,-2.11984,-1.33087,-2.25246,-2.71062,-2.24478,-2.93995,-2.23722,-3.60271,-4.30168,-3.30168,-3.18774,-4.30168,-4.30168,-4.30168,-4.30168,7.9599,6.8543,6.6871,0.900907612,0.835963109,0.825237818
80,soc-dolphins_network_80,-0.10719,-1.73348,-3.04641,-1.07047,-1.47625,-2.53825,-1.93247,-2.97946,-4.30168,-0.562425,-0.444952,-1.42373,-1.39373,-1.39052,-1.63704,-2.03923,-1.39642,-2.1618,-2.95926,-2.18774,-3.52353,-2.23722,-3.69962,-4.30168,-2.90374,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,7.9117,6.8513,6.6532,0.898269811,0.835772985,0.823030579
81,soc-dolphins_network_81,0.055713,-1.67227,-2.92147,-1.05395,-1.52281,-2.59411,-1.83481,-2.83928,-3.82456,-0.567281,-0.474764,-1.58735,-1.27556,-1.26425,-1.56211,-2.18441,-1.45596,-2.02065,-2.59411,-2.00942,-3.34744,-2.20131,-3.52353,-3.34744,-2.71062,-3.45658,-3.45658,-4.00065,-4.30168,-4.30168,10.683,7.0845,8.2703,1.028693228,0.850309205,0.917521264
82,soc-dolphins_network_82,-0.053176,-1.7478,-3.07123,-1.05469,-1.45165,-2.57741,-1.9733,-3.04641,-4.30168,-0.564886,-0.445375,-1.45349,-1.3687,-1.3847,-1.58152,-2.12849,-1.40077,-2.18111,-2.92147,-2.21532,-3.18774,-2.42087,-3.52353,-4.30168,-3.12559,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,8.3678,6.9015,6.9552,0.922611292,0.838943492,0.842309623
83,soc-dolphins_network_83,-0.099345,-1.69745,-3.07123,-1.0697,-1.47238,-2.45658,-2.02065,-3.45658,-4.30168,-0.576096,-0.43943,-1.4572,-1.30913,-1.37896,-1.64082,-2.21178,-1.35376,-2.32396,-2.88671,-2.31491,-3.09756,-2.2335,-4.00065,-4.30168,-3.15555,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,7.9858,6.8616,6.6938,0.902318429,0.836425397,0.825672732
84,soc-dolphins_network_84,0.013899,-1.68468,-2.90374,-1.06742,-1.48677,-2.46917,-1.79925,-2.82456,-4.30168,-0.568082,-0.489905,-1.5481,-1.23835,-1.27925,-1.58987,-2.11699,-1.41126,-1.96522,-2.53083,-2.01388,-3.09756,-2.1618,-3.45658,-4.30168,-2.7702,-3.15555,-4.30168,-3.82456,-4.30168,-4.30168,9.5017,7.0026,7.6227,0.977801314,0.845259319,0.882108828
85,soc-dolphins_network_85,0.086202,-1.88173,-3.07123,-1.09405,-1.48544,-2.52353,-1.91075,-3.07123,-4.00065,-0.57414,-0.456335,-1.49415,-1.28381,-1.3235,-1.52863,-2.08949,-1.37999,-2.11135,-2.71062,-2.08949,-2.7702,-2.16496,-4.00065,-3.09756,-3.12559,-3.09756,-3.45658,-4.30168,-4.30168,-4.30168,11.046,7.0999,8.544,1.043205039,0.851252232,0.93166124
86,soc-dolphins_network_86,-0.064501,-1.76512,-2.88671,-1.07047,-1.51493,-2.62044,-1.81596,-2.87032,-3.82456,-0.577077,-0.460009,-1.46981,-1.31491,-1.30648,-1.54428,-2.07123,-1.43539,-2.10856,-2.66821,-2.00502,-3.26029,-2.28884,-4.00065,-2.88671,-2.81032,-3.18774,-3.39859,-3.82456,-4.00065,-4.30168,8.8821,6.9566,7.2374,0.948515658,0.842397032,0.859582576
87,soc-dolphins_network_87,-0.074954,-1.81596,-3.04641,-1.07405,-1.42952,-2.55349,-1.97127,-3.34744,-4.30168,-0.570576,-0.433272,-1.44737,-1.35868,-1.42259,-1.64654,-2.05864,-1.35572,-2.3932,-2.71062,-2.3774,-3.02293,-2.23722,-4.00065,-4.30168,-3.26029,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,8.2432,6.891,6.8668,0.916095837,0.83828225,0.836754398
88,soc-dolphins_network_88,-0.057532,-1.70729,-3.00065,-1.09974,-1.48082,-2.55349,-1.94566,-2.95926,-4.30168,-0.568002,-0.451464,-1.49959,-1.29308,-1.3774,-1.58318,-2.01612,-1.3738,-2.08684,-2.90374,-2.10578,-3.15555,-2.29736,-3.52353,-4.30168,-2.93995,-3.60271,-4.30168,-4.00065,-4.30168,-4.30168,8.1228,6.8736,6.778,0.90970576,0.837184255,0.831101565
89,soc-dolphins_network_89,-0.17078,-1.78713,-3.2225,-1.10193,-1.45907,-2.48214,-2.06615,-3.45658,-4.30168,-0.553105,-0.404329,-1.38893,-1.4928,-1.49145,-1.7626,-2.02522,-1.38893,-2.63892,-3.12559,-2.61148,-3.15555,-2.48877,-4.00065,-4.30168,-3.45658,-4.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.1021,6.7371,6.1279,0.851386783,0.828472994,0.78731167
90,soc-dolphins_network_90,-0.18471,-1.76639,-3.02293,-1.06514,-1.48346,-2.52353,-1.85608,-2.92147,-4.30168,-0.568243,-0.457826,-1.46853,-1.3687,-1.28969,-1.56053,-2.25246,-1.40736,-2.18111,-2.69962,-2.03217,-3.18774,-2.21532,-4.00065,-4.30168,-3.26029,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,7.0057,6.7212,6.0207,0.845451536,0.827446819,0.779646988
91,soc-dolphins_network_91,-0.090634,-1.75023,-3.00065,-1.07948,-1.4828,-2.53083,-1.91966,-3.26029,-3.82456,-0.55071,-0.464977,-1.48214,-1.33273,-1.37534,-1.57414,-2.10578,-1.33087,-2.28049,-3.00065,-2.18441,-2.95926,-2.2189,-3.52353,-2.92147,-3.39859,-3.45658,-3.82456,-4.30168,-4.30168,-4.30168,8.4661,6.9177,6.9912,0.927683394,0.839961724,0.844551726
92,soc-dolphins_network_92,-0.026172,-1.71285,-3.02293,-1.08079,-1.47367,-2.53083,-2.01165,-3.18774,-4.30168,-0.56203,-0.422126,-1.40681,-1.51281,-1.52136,-1.68363,-1.99848,-1.29351,-2.35229,-3.18774,-2.42087,-2.93995,-2.31941,-4.30168,-4.30168,-3.60271,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,8.3164,6.8905,6.949,0.91993537,0.838250737,0.841922312
93,soc-dolphins_network_93,0.041775,-1.77924,-2.87032,-1.06565,-1.48148,-2.37226,-1.94375,-3.15555,-4.30168,-0.576096,-0.451832,-1.47302,-1.36416,-1.42144,-1.61863,-2.08157,-1.2335,-2.32855,-2.7219,-2.35229,-2.7219,-2.11984,-3.69962,-4.30168,-3.18774,-3.09756,-4.30168,-4.30168,-4.30168,-4.30168,10.08,7.0454,7.9977,1.003460532,0.847905655,0.902965109
94,soc-dolphins_network_94,0.052228,-1.69962,-2.97946,-1.07637,-1.50719,-2.46283,-1.92147,-3.2225,-4.30168,-0.571464,-0.455963,-1.50859,-1.32994,-1.41463,-1.59496,-2.0842,-1.25597,-2.26029,-2.88671,-2.21178,-2.71062,-2.17135,-4.00065,-3.26029,-3.09756,-3.04641,-3.82456,-4.00065,-4.30168,-4.30168,9.9693,7.0386,7.917,0.998664665,0.847486285,0.898560645
95,soc-dolphins_network_95,0.044388,-1.71848,-3.04641,-1.07948,-1.56132,-2.58568,-1.92328,-2.93995,-4.30168,-0.568002,-0.46707,-1.50789,-1.30255,-1.28049,-1.57577,-2.14939,-1.38104,-2.02293,-2.78317,-1.88671,-3.52353,-2.25246,-3.34744,-4.30168,-2.7219,-3.07123,-4.30168,-4.30168,-4.30168,-4.30168,9.3964,6.9897,7.5754,0.972961496,0.844458536,0.87940557
96,soc-dolphins_network_96,0.010415,-1.76893,-3.12559,-1.09621,-1.51849,-2.52353,-1.88671,-3.18774,-4.30168,-0.584927,-0.443264,-1.47625,-1.31446,-1.36067,-1.56608,-2.08684,-1.33789,-2.14634,-2.82456,-2.05617,-2.78317,-2.20131,-4.30168,-3.34744,-3.09756,-3.07123,-3.52353,-4.30168,-4.30168,-4.30168,9.487,7.003,7.6293,0.977128901,0.845284126,0.882484693
97,soc-dolphins_network_97,-0.041852,-1.72765,-3.07123,-1.0697,-1.44134,-2.50234,-1.89685,-3.39859,-4.30168,-0.58086,-0.441223,-1.43836,-1.34216,-1.44074,-1.60883,-2.10578,-1.31001,-2.41519,-3.02293,-2.34744,-2.83928,-2.18111,-4.30168,-4.30168,-3.39859,-3.2225,-4.30168,-4.30168,-4.30168,-4.30168,7.9804,6.8508,6.7224,0.90202466,0.835741289,0.827524351
98,soc-dolphins_network_98,-0.014847,-1.72534,-2.93995,-1.09029,-1.46472,-2.57741,-1.9251,-3.09756,-4.30168,-0.579541,-0.442242,-1.44314,-1.31896,-1.35621,-1.59411,-2.14634,-1.38208,-2.19788,-2.92147,-2.22613,-3.07123,-2.19109,-4.00065,-4.30168,-2.97946,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,8.6304,6.9252,7.1125,0.936030925,0.84043232,0.852022279
99,soc-dolphins_network_99,0.013899,-1.73939,-3.04641,-1.06641,-1.47625,-2.54581,-1.83779,-2.95926,-4.00065,-0.581935,-0.476774,-1.49011,-1.26187,-1.28674,-1.58651,-2.02293,-1.38734,-2.08684,-2.59411,-2.02984,-3.04641,-2.20131,-3.39859,-2.67843,-2.93995,-3.04641,-3.26029,-4.30168,-4.30168,-4.30168,9.7501,7.0232,7.7689,0.98900907,0.846535036,0.890359531
100,soc-dolphins_network_100,-0.041852,-1.70071,-3.12559,-1.08262,-1.47821,-2.54581,-1.84989,-2.83928,-4.30168,-0.567602,-0.443084,-1.47496,-1.36921,-1.38575,-1.62407,-2.07896,-1.39535,-2.16496,-3.18774,-2.15867,-2.92147,-2.27638,-3.60271,-3.09756,-2.95926,-3.26029,-3.52353,-4.30168,-4.30168,-4.30168,8.6516,6.9344,7.1006,0.937096432,0.84100889,0.851295048
101,soc-dolphins_network_101,-0.18907,-1.77148,-3.00065,-1.06263,-1.46853,-2.60271,-1.95729,-3.07123,-4.30168,-0.563614,-0.448226,-1.45288,-1.37022,-1.33041,-1.6062,-2.13733,-1.41632,-2.15555,-2.95926,-2.18111,-2.90374,-2.28049,-4.30168,-4.30168,-3.2225,-3.26029,-4.30168,-4.00065,-4.30168,-4.30168,7.3491,6.7823,6.2532,0.866234157,0.831376996,0.796102319
102,soc-dolphins_network_102,-0.011363,-1.67843,-2.87032,-1.09974,-1.4861,-2.48877,-1.85143,-2.82456,-4.30168,-0.571949,-0.46101,-1.49078,-1.32259,-1.34551,-1.54886,-2.11984,-1.36116,-2.03923,-2.69962,-2.10302,-3.15555,-2.20131,-3.52353,-4.30168,-3.02293,-3.07123,-4.30168,-4.00065,-4.30168,-4.30168,9.2458,6.9828,7.4816,0.965944495,0.844029603,0.873994485
103,soc-dolphins_network_103,-0.020074,-1.63798,-2.82456,-1.07405,-1.51993,-2.48214,-1.90723,-3.04641,-4.00065,-0.581935,-0.479317,-1.50028,-1.27027,-1.26346,-1.58318,-2.10856,-1.35083,-2.02752,-2.6889,-2.11984,-2.95926,-2.07637,-3.52353,-2.90374,-3.00065,-3.07123,-3.34744,-4.30168,-4.30168,-4.30168,9.4018,7.0007,7.5445,0.973211008,0.845141467,0.877630463
104,soc-dolphins_network_104,-0.053176,-1.61773,-2.78317,-1.08105,-1.46981,-2.50234,-1.84836,-2.95926,-4.00065,-0.578636,-0.453862,-1.51422,-1.31986,-1.33601,-1.56369,-2.11416,-1.44556,-2.11416,-2.83928,-2.14031,-3.12559,-2.18111,-3.60271,-2.78317,-2.97946,-3.45658,-3.26029,-4.30168,-3.69962,-4.30168,9.207,6.9969,7.3781,0.964118143,0.844905667,0.867944537
105,soc-dolphins_network_105,-0.022687,-1.80062,-3.30168,-1.0821,-1.48017,-2.58568,-2.00721,-3.45658,-4.30168,-0.57284,-0.434626,-1.42431,-1.35425,-1.41406,-1.64272,-2.07379,-1.31851,-2.28884,-2.88671,-2.2335,-2.79653,-2.29308,-4.00065,-4.30168,-3.26029,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,8.4378,6.9047,7.0054,0.926229227,0.839144814,0.845432938
106,soc-dolphins_network_106,0.010415,-1.70399,-3.02293,-1.05395,-1.47625,-2.65823,-2.00721,-3.12559,-4.30168,-0.559821,-0.431628,-1.47367,-1.40681,-1.41238,-1.69638,-2.03923,-1.39535,-2.34264,-2.97946,-2.2335,-3.34744,-2.31491,-4.30168,-4.30168,-3.2225,-3.34744,-4.30168,-4.30168,-4.30168,-4.30168,8.7989,6.9391,7.2423,0.944428382,0.841303146,0.859876511
107,soc-dolphins_network_107,-0.13855,-1.73114,-3.02293,-1.08288,-1.52208,-2.4955,-1.95533,-3.12559,-4.30168,-0.563138,-0.428651,-1.43069,-1.39373,-1.44435,-1.6361,-2.13733,-1.39266,-2.17458,-2.88671,-2.16814,-3.00065,-2.34744,-3.30168,-4.30168,-3.00065,-3.60271,-4.30168,-4.30168,-4.30168,-4.30168,7.4301,6.7883,6.32,0.870994659,0.831761027,0.800717078
108,soc-dolphins_network_108,-0.027914,-1.68468,-3.15555,-1.08472,-1.45596,-2.50234,-1.94757,-3.00065,-4.30168,-0.585928,-0.43943,-1.41238,-1.38893,-1.38787,-1.63516,-2.07896,-1.30168,-2.31045,-2.93995,-2.18774,-2.93995,-2.2486,-3.82456,-4.30168,-3.12559,-3.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.5328,6.9148,7.0747,0.931091566,0.839779623,0.849708028
109,soc-dolphins_network_109,0.040904,-1.72419,-3.39859,-1.06894,-1.49212,-2.41519,-1.87844,-3.04641,-4.30168,-0.57675,-0.456087,-1.48478,-1.28884,-1.36617,-1.59072,-2.08949,-1.35376,-2.20826,-2.67843,-2.16814,-2.97946,-2.2298,-3.82456,-3.02293,-2.95926,-3.45658,-3.52353,-4.30168,-4.30168,-4.30168,9.6683,7.0121,7.7704,0.985350118,0.845848101,0.890443376
110,soc-dolphins_network_110,-0.04795,-1.77148,-2.97946,-1.08236,-1.4928,-2.7219,-1.86393,-3.00065,-4.30168,-0.571868,-0.475217,-1.5323,-1.23835,-1.26465,-1.53975,-2.2486,-1.38208,-2.13436,-2.56929,-2.06363,-3.04641,-2.07637,-3.39859,-4.30168,-3.04641,-3.12559,-4.30168,-4.30168,-4.30168,-4.30168,8.1988,6.878,6.8321,0.913750292,0.837462171,0.834554214
111,soc-dolphins_network_111,-0.13593,-1.77148,-3.04641,-1.11107,-1.49011,-2.62044,-1.89344,-3.15555,-4.30168,-0.571383,-0.441223,-1.43245,-1.30869,-1.32855,-1.56848,-2.10028,-1.42201,-2.28465,-2.90374,-2.25246,-3.39859,-2.19109,-4.00065,-3.60271,-3.26029,-3.52353,-4.00065,-4.30168,-4.30168,-4.30168,7.4291,6.7842,6.3236,0.870936204,0.831498643,0.800964391
112,soc-dolphins_network_112,-0.14029,-1.77664,-3.18774,-1.10468,-1.56688,-2.60271,-1.98571,-3.07123,-4.30168,-0.551945,-0.428709,-1.44677,-1.39052,-1.39913,-1.63704,-2.05864,-1.35229,-2.3572,-2.78317,-2.29736,-3.34744,-2.34744,-3.69962,-4.30168,-3.18774,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,7.6653,6.8218,6.4873,0.884529157,0.833898983,0.812063982
113,soc-dolphins_network_113,-0.061887,-1.69854,-3.15555,-1.08027,-1.46283,-2.58568,-1.96522,-3.26029,-4.30168,-0.570253,-0.437645,-1.43362,-1.39266,-1.45226,-1.60358,-2.07379,-1.31625,-2.2723,-2.93995,-2.29308,-3.09756,-2.26029,-4.00065,-4.30168,-3.26029,-3.2225,-4.30168,-4.30168,-4.30168,-4.30168,7.9618,6.8518,6.6952,0.901011264,0.835804678,0.825763555
114,soc-dolphins_network_114,-0.022687,-1.78846,-3.12559,-1.06919,-1.47756,-2.52353,-2.0842,-3.82456,-4.30168,-0.55825,-0.42184,-1.40626,-1.4597,-1.43539,-1.75886,-2.06615,-1.34169,-2.3774,-3.2225,-2.40405,-3.15555,-2.31045,-4.30168,-4.30168,-3.26029,-3.30168,-4.30168,-4.30168,-4.30168,-4.30168,8.4375,6.9019,7.0309,0.926213786,0.838968663,0.847010921
115,soc-dolphins_network_115,0.072264,-1.73583,-2.90374,-1.05964,-1.49212,-2.55349,-1.90723,-3.00065,-4.30168,-0.574872,-0.451893,-1.5058,-1.34312,-1.3109,-1.58318,-2.05126,-1.36819,-2.19109,-2.66821,-2.24478,-3.34744,-2.30168,-3.39859,-4.30168,-2.88671,-3.39859,-4.30168,-4.30168,-4.30168,-4.30168,9.3647,6.9831,7.5896,0.971493869,0.844048261,0.880218888
116,soc-dolphins_network_116,-0.060145,-1.81596,-3.39859,-1.07226,-1.44074,-2.61148,-1.91787,-3.02293,-4.00065,-0.575035,-0.461261,-1.44798,-1.29096,-1.32994,-1.5629,-2.10578,-1.38628,-2.10578,-2.81032,-2.13733,-3.12559,-2.24478,-3.82456,-3.45658,-2.81032,-3.18774,-4.00065,-3.82456,-4.30168,-4.30168,8.6306,6.9334,7.0849,0.936040989,0.840946256,0.850333725
117,soc-dolphins_network_117,-0.12287,-1.77924,-3.18774,-1.09324,-1.47302,-2.53825,-1.94566,-2.90374,-4.30168,-0.567762,-0.422642,-1.37482,-1.42373,-1.46157,-1.7478,-2.08684,-1.36416,-2.29736,-2.92147,-2.18111,-2.88671,-2.33789,-3.60271,-4.30168,-3.00065,-3.30168,-4.30168,-4.30168,-4.30168,-4.30168,7.6096,6.8109,6.4578,0.881361829,0.833204504,0.810084591
118,soc-dolphins_network_118,-3.84E-05,-1.80199,-3.04641,-1.09136,-1.47302,-2.50234,-1.92328,-3.04641,-4.30168,-0.552563,-0.449079,-1.52716,-1.34647,-1.42952,-1.58235,-2.04161,-1.34937,-2.14634,-2.85452,-2.21532,-2.82456,-2.14634,-4.00065,-4.30168,-3.07123,-3.34744,-4.30168,-4.00065,-4.30168,-4.30168,9.25,6.9852,7.4871,0.966141733,0.844178845,0.874313634
119,soc-dolphins_network_119,-0.023558,-1.72076,-3.09756,-1.07021,-1.46346,-2.54581,-1.93995,-3.34744,-4.30168,-0.582847,-0.440804,-1.45165,-1.32168,-1.34073,-1.58318,-2.10302,-1.36617,-2.48877,-2.75761,-2.45658,-2.97946,-2.21532,-4.30168,-4.30168,-3.45658,-3.69962,-4.30168,-4.30168,-4.30168,-4.30168,8.1596,6.8712,6.8304,0.911668869,0.83703259,0.834446137
120,soc-dolphins_network_120,-0.081052,-1.82456,-3.09756,-1.0919,-1.49415,-2.59411,-1.89856,-3.12559,-4.30168,-0.571949,-0.451219,-1.41689,-1.33931,-1.38787,-1.57171,-2.17783,-1.28423,-2.24098,-2.7702,-2.31491,-2.81032,-2.10302,-4.30168,-4.30168,-3.12559,-3.52353,-4.30168,-4.30168,-4.30168,-4.30168,8.1545,6.8772,6.8098,0.911397337,0.837411655,0.833134357
