123,socfb-Rutgers89,0.028885062,0.05126991,0.066939303,0.116616444,0.282996126,0.286655187,0.186913474,0.037021093,0.000817908,-3.69962,-4.30168,-2.48877,-2.62044,-4.00065,-3.26029,-3.82456,-4.00065,-0.627923,-0.355327,-0.81313,-1.32579,-1.33367,-1.39052,-3.04641,-2.20477,-2.13142,-2.71062,-2.15867,-4.30168,-3.2225,-3.52353,-2.57741,-3.18774,-4.30168,-3.52353,-4.30168,-3.69962,-4.00065,1.916
124,socfb-Santa74,0.015942029,0.026956522,0.042898551,0.077101449,0.223768116,0.297101449,0.280869565,0.072173913,0.000289855,-4.30168,-4.30168,-2.45658,-2.6889,-3.82456,-2.79653,-3.82456,-4.30168,-0.646639,-0.426967,-1.02938,-1.1227,-1.13525,-1.20896,-2.52353,-1.60795,-1.70508,-2.30605,-1.75886,-3.18774,-2.2723,-2.88671,-2.31045,-2.45042,-3.07123,-2.79653,-3.60271,-3.34744,-3.82456,2.5118
125,socfb-Simmons81,0.034146341,0.050174216,0.06271777,0.142160279,0.401393728,0.292682927,0.067595819,0.006968641,0,-2.97946,-3.82456,-2.13436,-2.42087,-3.60271,-2.53825,-3.52353,-3.60271,-0.674725,-0.449567,-1.07896,-1.08657,-1.18012,-1.11557,-2.46917,-1.59156,-1.51778,-2.23722,-1.72534,-3.30168,-2.2335,-2.51635,-2.2189,-2.28049,-3.07123,-2.55349,-3.30168,-3.34744,-4.00065,1.4524
126,socfb-Smith60,0.020176991,0.029380531,0.040707965,0.086371681,0.292389381,0.363893805,0.2,0.01840708,0,-4.30168,-4.30168,-2.36216,-2.71062,-3.69962,-2.95926,-3.82456,-4.30168,-0.565683,-0.386545,-1.22178,-1.18507,-1.13584,-1.34744,-2.53825,-1.68259,-1.91251,-2.3826,-1.82892,-3.30168,-2.44435,-3.52353,-2.50929,-2.73348,-3.34744,-2.88671,-3.82456,-4.00065,-4.30168,1.8312
127,socfb-Stanford3,0.045521563,0.068190195,0.068374493,0.094452635,0.161813491,0.198765205,0.281422779,0.144673793,0.004423148,-4.30168,-4.30168,-2.75761,-3.09756,-4.30168,-3.39859,-4.30168,-4.30168,-0.596502,-0.360965,-1.01974,-1.22105,-1.23985,-1.33742,-2.75761,-1.75886,-1.9733,-2.58568,-2.07637,-4.00065,-2.60271,-3.26029,-2.6889,-2.82456,-3.69962,-3.12559,-4.00065,-3.60271,-4.30168,3.1768
128,socfb-Swarthmore42,0.009433962,0.025786164,0.028301887,0.093710692,0.281132075,0.320754717,0.245283019,0.03836478,0.000628931,-4.30168,-4.30168,-2.50234,-2.67843,-4.30168,-2.97946,-3.82456,-4.30168,-0.690276,-0.451219,-1.13142,-1.06843,-1.12299,-1.13882,-2.39859,-1.43598,-1.52863,-2.14634,-1.65137,-3.18774,-2.03923,-2.87032,-2.20826,-2.21178,-2.83928,-2.56929,-3.45658,-3.45658,-3.69962,2.039
129,socfb-Syracuse56,0.020992951,0.037848606,0.049800797,0.086883236,0.236821943,0.291985903,0.257585044,0.06328532,0.000842783,-4.30168,-4.30168,-2.63892,-2.79653,-4.00065,-3.45658,-4.00065,-4.30168,-0.633575,-0.370172,-0.799664,-1.34121,-1.30869,-1.35572,-3.00065,-1.95338,-2.06363,-2.75761,-2.09217,-4.30168,-2.78317,-3.60271,-2.3932,-2.97946,-3.52353,-3.26029,-3.60271,-3.60271,-4.00065,2.3436
28,socfb-Temple83,0.039754389,0.076989687,0.090057467,0.155317642,0.304022672,0.247894198,0.136660631,0.025663229,0.00102338,-4.30168,-4.30168,-2.87032,-2.88671,-3.82456,-3.52353,-4.00065,-3.82456,-0.787532,-0.381871,-0.564647,-1.46917,-1.50096,-1.3235,-3.00065,-1.91787,-2.08949,-2.93995,-2.32855,-3.52353,-2.85452,-3.39859,-2.75761,-3.12559,-3.69962,-3.15555,-4.30168,-3.60271,-4.30168,1.6994
29,socfb-Texas80,0.021832178,0.038720595,0.05819702,0.108364577,0.269418362,0.259696738,0.212050831,0.077076214,0.001791698,-4.30168,-4.30168,-2.53825,-3.12559,-4.00065,-3.09756,-4.00065,-4.30168,-0.612727,-0.344984,-0.960642,-1.2595,-1.27433,-1.35967,-3.18774,-2.06615,-2.00283,-2.71062,-2.04641,-3.69962,-2.75761,-4.00065,-2.47561,-3.00065,-3.45658,-3.2225,-4.00065,-3.45658,-3.82456,2.3808
30,socfb-Texas84,0.019289924,0.033060227,0.04421446,0.088428921,0.2530976,0.286272819,0.221934742,0.094954722,0.004197211,-4.30168,-4.30168,-3.39859,-3.34744,-4.30168,-4.00065,-4.30168,-4.30168,-1.50859,-0.6666,-0.155832,-2.05617,-2.31491,-1.48214,-4.00065,-2.69962,-2.55349,-3.60271,-3.00065,-4.00065,-3.82456,-4.00065,-3.60271,-3.69962,-4.30168,-4.00065,-4.30168,-4.30168,-4.30168,2.1547
31,socfb-Trinity100,0.015031646,0.023734177,0.026898734,0.070015823,0.195411392,0.321598101,0.330300633,0.050632911,0,-4.30168,-4.30168,-2.3826,-2.7219,-4.00065,-2.69962,-3.69962,-4.00065,-0.60813,-0.437348,-1.24061,-1.10083,-1.0879,-1.24136,-2.48214,-1.51849,-1.6672,-2.2298,-1.70729,-3.09756,-2.18774,-2.92147,-2.21532,-2.27638,-3.04641,-2.7702,-3.52353,-3.52353,-3.82456,2.262
32,socfb-Tufts18,0.028458498,0.044426877,0.058023715,0.096284585,0.239209486,0.283003953,0.252173913,0.054229249,0.000632411,-3.69962,-4.30168,-2.55349,-2.6889,-3.69962,-3.18774,-4.30168,-4.30168,-0.600804,-0.365519,-1.06742,-1.21854,-1.2225,-1.29479,-2.65823,-1.82601,-1.8592,-2.50234,-1.95533,-3.60271,-2.53083,-3.52353,-2.43245,-2.88671,-3.45658,-2.95926,-3.82456,-3.69962,-4.30168,2.1568
33,socfb-UC33,0.0291152,0.055079405,0.074048399,0.131522561,0.274829846,0.278674061,0.180362995,0.034597933,0.001008319,-4.30168,-4.30168,-2.45042,-2.85452,-4.30168,-3.30168,-3.69962,-4.30168,-0.610334,-0.336385,-0.973505,-1.31045,-1.32259,-1.35523,-2.92147,-1.96723,-2.02522,-2.65823,-2.02984,-4.30168,-2.75761,-3.45658,-2.45658,-2.83928,-3.69962,-3.34744,-4.00065,-3.69962,-4.30168,1.8942
34,socfb-UC61,0.035938347,0.061497947,0.081790721,0.124467508,0.26829835,0.26388351,0.179149562,0.048408334,0.001239253,-4.30168,-4.30168,-2.54581,-2.95926,-4.30168,-3.34744,-3.82456,-4.30168,-0.611928,-0.36688,-1.11699,-1.15493,-1.18111,-1.25053,-2.97946,-1.9774,-1.83333,-2.37226,-1.94566,-3.52353,-2.67843,-3.45658,-2.29736,-2.79653,-3.52353,-3.18774,-4.00065,-3.52353,-3.69962,2.0492
35,socfb-UC64,0.049156857,0.09083678,0.108017817,0.152561247,0.315940185,0.242443525,0.11374483,0.013999364,0.000318167,-4.30168,-4.30168,-2.51635,-2.69962,-4.00065,-2.87032,-3.60271,-3.82456,-0.661001,-0.369664,-0.949691,-1.2335,-1.19719,-1.27678,-2.87032,-1.81454,-1.86077,-2.39859,-1.87517,-3.60271,-2.64847,-3.18774,-2.28049,-2.67843,-3.52353,-2.82456,-4.00065,-3.39859,-3.69962,1.512
36,socfb-UChicago30,0.04245283,0.068965517,0.075146389,0.117924528,0.241867274,0.291802212,0.201528953,0.031554977,0.000813273,-4.30168,-4.30168,-2.65823,-2.79653,-4.30168,-3.30168,-4.00065,-4.30168,-0.744174,-0.405982,-0.645295,-1.33648,-1.36567,-1.20235,-2.88671,-1.84836,-1.98571,-2.64847,-2.05617,-3.60271,-2.67843,-3.60271,-2.60271,-2.88671,-3.52353,-3.39859,-4.00065,-3.69962,-4.30168,1.8824
37,socfb-UCLA26,0.033393829,0.05786881,0.07243972,0.113663469,0.235779103,0.255327975,0.227119523,0.064661654,0.001037075,-4.30168,-4.30168,-2.59411,-3.04641,-4.30168,-3.39859,-4.30168,-4.30168,-0.550864,-0.34221,-1.08763,-1.28049,-1.26306,-1.42546,-3.07123,-1.95143,-2.13142,-2.83928,-2.1618,-3.69962,-3.07123,-3.52353,-2.62958,-3.04641,-3.52353,-3.26029,-4.00065,-3.60271,-4.30168,2.2582
38,socfb-UConn,0.022491138,0.036486982,0.048710427,0.097604205,0.278816771,0.314386994,0.210243247,0.041620829,0.001222344,-4.30168,-4.30168,-2.35229,-2.54581,-4.30168,-3.26029,-3.82456,-4.00065,-0.582847,-0.341686,-0.971267,-1.3436,-1.33979,-1.3687,-2.90374,-1.98993,-2.10302,-2.79653,-2.14634,-3.69962,-3.02293,-3.60271,-2.51635,-3.09756,-3.60271,-3.34744,-4.00065,-3.82456,-3.82456,2.0096
39,socfb-UConn91,0.022853651,0.036480293,0.048701497,0.097586312,0.278765658,0.314329361,0.210204705,0.041613199,0.00122212,-4.30168,-4.30168,-2.60271,-2.92147,-3.82456,-3.2225,-4.30168,-4.30168,-0.684995,-0.35513,-0.709171,-1.38156,-1.4035,-1.40571,-2.81032,-2.07123,-2.11416,-2.95926,-2.15246,-4.30168,-3.02293,-3.60271,-2.55349,-2.97946,-3.82456,-3.34744,-4.30168,-4.30168,-4.30168,2.02
40,socfb-UCSB37,0.0269179,0.050152299,0.068923992,0.112346816,0.278741942,0.292838422,0.184600128,0.041935255,0.00021251,-4.00065,-4.30168,-2.45658,-2.73348,-4.00065,-3.02293,-4.30168,-4.30168,-0.558877,-0.356015,-1.12791,-1.24325,-1.22906,-1.3826,-2.93995,-1.92328,-1.99418,-2.58568,-2.03217,-3.82456,-2.7702,-3.30168,-2.3572,-2.83928,-3.82456,-3.00065,-4.30168,-4.00065,-4.30168,1.9032
41,socfb-UCSC68,0.031763026,0.060789912,0.076374019,0.145372353,0.326195575,0.291458482,0.125862479,0.011777302,0,-4.30168,-4.30168,-2.36216,-2.7702,-4.30168,-2.85452,-3.52353,-4.00065,-0.549172,-0.368954,-1.20791,-1.20304,-1.20062,-1.34696,-3.00065,-1.91966,-1.9251,-2.60271,-1.91787,-3.60271,-2.63892,-3.15555,-2.40405,-2.85452,-3.52353,-3.2225,-3.69962,-3.82456,-4.00065,1.5494
42,socfb-UCSD34,0.031183103,0.057513915,0.081989439,0.132510347,0.282217782,0.278364493,0.172042243,0.030398173,0.000428143,-4.30168,-4.30168,-2.87032,-3.04641,-4.30168,-3.60271,-4.30168,-4.00065,-0.948727,-0.463903,-0.367182,-1.58318,-1.62407,-1.36617,-3.30168,-2.21532,-2.38787,-2.95926,-2.50234,-4.00065,-2.95926,-3.52353,-2.83928,-3.45658,-3.69962,-3.69962,-4.30168,-4.30168,-4.30168,1.827
43,socfb-UF,0.01764881,0.034553571,0.047738095,0.09422619,0.259315476,0.283005952,0.219970238,0.085654762,0.002857143,-4.30168,-4.30168,-3.45658,-2.81032,-4.30168,-3.82456,-4.30168,-4.30168,-1.69315,-0.917148,-0.0877119,-2.3932,-2.40405,-1.57823,-4.00065,-2.82456,-3.04641,-3.52353,-3.18774,-4.30168,-3.69962,-3.60271,-3.34744,-3.82456,-4.00065,-4.00065,-4.30168,-4.30168,-4.30168,2.7994
44,socfb-UF21,0.018002738,0.034547402,0.047729572,0.094209367,0.259269178,0.282955425,0.219930965,0.085639469,0.002856633,-4.30168,-4.30168,-3.2225,-2.90374,-4.30168,-3.34744,-4.30168,-4.30168,-1.44798,-0.675649,-0.158167,-1.96322,-2.08684,-1.56211,-3.39859,-2.61148,-2.56929,-3.60271,-2.69962,-4.30168,-3.82456,-4.00065,-3.2225,-3.34744,-4.30168,-4.00065,-4.30168,-4.00065,-4.00065,3.0822
45,socfb-UGA50,0.017769634,0.026931436,0.034047812,0.072442153,0.223846252,0.278177867,0.267737674,0.11514041,0.003195977,-4.30168,-4.30168,-2.6889,-2.90374,-4.30168,-4.00065,-4.30168,-4.30168,-0.636194,-0.354002,-0.796124,-1.33041,-1.3332,-1.43362,-3.07123,-2.07379,-2.12849,-2.73348,-2.10302,-4.30168,-3.04641,-3.52353,-2.4955,-3.15555,-3.69962,-3.39859,-3.82456,-3.52353,-4.00065,3.0442
46,socfb-UIllinois,0.019803995,0.032961443,0.046084981,0.086947675,0.247821221,0.289735155,0.242259826,0.077384788,0.001288616,-4.30168,-4.30168,-3.2225,-3.07123,-4.30168,-3.45658,-4.30168,-4.30168,-0.944127,-0.544513,-0.297618,-1.67329,-1.6333,-1.47109,-3.69962,-2.32396,-2.42662,-3.02293,-2.45042,-4.30168,-3.18774,-3.52353,-2.85452,-3.39859,-3.69962,-3.82456,-4.00065,-4.00065,-4.30168,2.4738
47,socfb-UIllinois20,0.020273935,0.032953621,0.046074044,0.086927041,0.247762408,0.289666395,0.242202333,0.077366423,0.00128831,-4.30168,-4.30168,-3.30168,-3.18774,-4.30168,-3.82456,-4.30168,-4.30168,-1.31851,-0.641765,-0.180745,-1.87844,-1.99633,-1.51706,-3.82456,-2.55349,-2.71062,-2.95926,-2.88671,-4.30168,-3.45658,-4.30168,-3.18774,-4.00065,-4.30168,-3.69962,-4.00065,-4.00065,-4.30168,2.5134
48,socfb-UMass92,0.022083227,0.041230534,0.056931325,0.108565228,0.287592545,0.331822824,0.18170794,0.023423538,0.000765892,-4.30168,-4.30168,-3.2225,-2.7219,-4.00065,-3.39859,-4.30168,-4.30168,-1.4492,-0.690595,-0.161173,-2.00283,-2.12849,-1.37637,-3.52353,-2.62044,-2.63892,-3.34744,-2.95926,-4.30168,-3.45658,-3.82456,-3.45658,-3.69962,-4.30168,-3.82456,-4.30168,-4.30168,-4.30168,1.848
49,socfb-UPenn7,0.035466516,0.04934164,0.048775308,0.076879513,0.192411157,0.252088348,0.293501345,0.105266884,0.002194535,-4.30168,-4.30168,-2.6889,-3.09756,-4.30168,-3.45658,-4.30168,-4.30168,-0.601757,-0.356606,-0.930798,-1.288,-1.30517,-1.33507,-2.79653,-1.89856,-1.98571,-2.6889,-2.06363,-4.00065,-2.6889,-3.30168,-2.62044,-3.09756,-3.82456,-3.52353,-4.30168,-3.60271,-4.30168,2.574
50,socfb-USC35,0.029509184,0.046130684,0.051309846,0.079915688,0.20873231,0.257452575,0.260704607,0.114724481,0.002047576,-4.30168,-4.30168,-2.7702,-2.71062,-4.30168,-3.60271,-4.00065,-4.30168,-0.841084,-0.46542,-0.429991,-1.4622,-1.49822,-1.34216,-3.07123,-2.11984,-2.2298,-2.88671,-2.28465,-4.00065,-2.92147,-3.60271,-2.6889,-3.2225,-4.00065,-3.34744,-3.82456,-3.82456,-4.30168,3.1062
51,socfb-USF51,0.038604426,0.081166209,0.109109998,0.181876918,0.312308189,0.213535778,0.116863188,0.025924729,0.000969149,-4.30168,-4.30168,-2.52353,-2.82456,-4.30168,-2.97946,-3.82456,-4.00065,-0.670034,-0.347438,-0.873546,-1.28842,-1.33979,-1.30648,-2.82456,-1.80337,-1.8768,-2.66821,-2.01388,-3.69962,-2.67843,-3.26029,-2.60271,-2.7219,-3.60271,-3.34744,-4.00065,-3.82456,-4.30168,1.6586
52,socfb-USFCA72,0.0368,0.0632,0.0828,0.1504,0.3268,0.2852,0.1132,0.0144,0,-4.30168,-4.30168,-2.29736,-2.66821,-4.00065,-3.02293,-4.00065,-4.30168,-0.644816,-0.39095,-1.08131,-1.16054,-1.17038,-1.24174,-2.56132,-1.59667,-1.69423,-2.45042,-1.81172,-3.26029,-2.35229,-3.2225,-2.42662,-2.53083,-3.39859,-2.95926,-3.82456,-3.69962,-3.69962,1.5448
53,socfb-UVA16,0.023638794,0.037615459,0.043631502,0.067391833,0.215969859,0.282328634,0.270539621,0.101118133,0.002734565,-4.30168,-4.30168,-3.02293,-2.79653,-4.30168,-3.52353,-4.30168,-4.30168,-1.07021,-0.504829,-0.305783,-1.66821,-1.7626,-1.30736,-3.39859,-2.17783,-2.46917,-3.26029,-2.53825,-4.00065,-3.12559,-4.00065,-3.12559,-3.2225,-4.00065,-4.30168,-4.00065,-4.30168,-4.30168,2.829
54,socfb-Vanderbilt48,0.021210953,0.032909114,0.036122895,0.061190384,0.175986631,0.244118781,0.325106055,0.13922098,0.001414064,-4.30168,-4.30168,-2.64847,-2.88671,-4.00065,-3.52353,-4.30168,-4.30168,-0.712625,-0.432449,-0.657932,-1.28091,-1.30429,-1.21782,-2.7702,-1.82601,-1.92147,-2.54581,-1.98781,-3.82456,-2.57741,-3.52353,-2.52353,-3.00065,-3.2225,-3.34744,-3.82456,-4.30168,-3.82456,3.366
55,socfb-Vassar85,0.011084985,0.02216997,0.026872691,0.07625126,0.245213302,0.357070877,0.250251931,0.04165267,0,-4.30168,-4.30168,-2.53083,-2.78317,-3.82456,-2.90374,-4.30168,-4.00065,-0.602364,-0.392392,-1.15835,-1.15031,-1.18111,-1.29053,-2.32855,-1.56929,-1.7601,-2.42087,-1.82024,-3.34744,-2.29308,-3.39859,-2.50234,-2.56929,-3.30168,-3.02293,-4.30168,-3.69962,-4.30168,2.1786
56,socfb-Vermont70,0.031764534,0.053620866,0.073145855,0.135654961,0.340667347,0.284715139,0.131429404,0.015736558,0.000437127,-3.52353,-4.00065,-2.43245,-2.63892,-4.00065,-3.26029,-4.00065,-4.30168,-0.635912,-0.380827,-0.853593,-1.26786,-1.2859,-1.2425,-2.81032,-1.95338,-1.95143,-2.60271,-2.07123,-3.82456,-2.74538,-3.45658,-2.55349,-2.90374,-3.45658,-3.2225,-4.30168,-3.69962,-4.30168,1.6114
57,socfb-Villanova62,0.026301664,0.038110574,0.040257649,0.078234031,0.231481481,0.296967257,0.268786903,0.061460011,0.001341922,-4.30168,-4.30168,-2.67843,-3.02293,-4.30168,-3.39859,-4.00065,-4.30168,-0.648468,-0.372569,-0.874357,-1.26425,-1.2548,-1.25636,-2.88671,-1.80062,-1.95338,-2.60271,-2.044,-3.34744,-2.6889,-3.45658,-2.52353,-2.74538,-3.52353,-3.39859,-4.00065,-3.69962,-4.00065,2.2788
58,socfb-Virginia63,0.026028007,0.043198575,0.060022762,0.117868277,0.306101242,0.27982582,0.180958979,0.040130635,0.001088624,-4.30168,-4.30168,-3.45658,-2.81032,-4.30168,-3.82456,-4.30168,-4.30168,-2.02984,-1.13644,-0.0583948,-2.56929,-2.56132,-1.49078,-4.30168,-3.04641,-2.93995,-3.60271,-3.60271,-4.30168,-4.30168,-4.30168,-3.82456,-4.30168,-4.30168,-3.82456,-4.30168,-3.82456,-4.30168,2.2654
59,socfb-Wake73,0.014793468,0.023823247,0.028626321,0.061287224,0.191162344,0.263976945,0.320653218,0.125456292,0.002305476,-4.30168,-4.30168,-2.60271,-2.65823,-4.30168,-3.12559,-4.30168,-4.30168,-0.69616,-0.413333,-0.847141,-1.1707,-1.19379,-1.1874,-2.7219,-1.75145,-1.75886,-2.3932,-1.8438,-3.82456,-2.46283,-3.02293,-2.3572,-2.69962,-3.45658,-2.93995,-4.00065,-3.69962,-3.82456,3.1536
60,socfb-WashU32,0.022794713,0.036957108,0.044240626,0.065147019,0.185459941,0.287698948,0.301591583,0.100485568,0.001618559,-4.30168,-4.30168,-2.71062,-3.07123,-4.30168,-3.15555,-3.82456,-4.30168,-0.706075,-0.389299,-0.744776,-1.2859,-1.28758,-1.22796,-2.88671,-1.7601,-1.95338,-2.56929,-2.11135,-3.39859,-2.56929,-3.60271,-2.56929,-2.7702,-3.82456,-3.52353,-4.00065,-3.52353,-4.30168,2.8142
61,socfb-Wellesley22,0.018511926,0.042363831,0.048771805,0.122107512,0.283018868,0.318262727,0.196511214,0.02741189,0.000355999,-4.30168,-4.30168,-2.56929,-2.7219,-4.00065,-3.12559,-3.69962,-4.00065,-0.652736,-0.390897,-1.00458,-1.14787,-1.22322,-1.19685,-2.55349,-1.65724,-1.76135,-2.48877,-1.87032,-3.45658,-2.40405,-3.07123,-2.44435,-2.54581,-3.45658,-3.18774,-4.30168,-3.82456,-4.30168,1.8246
62,socfb-Wesleyan43,0.018856977,0.029010734,0.034812881,0.080359733,0.244850595,0.318247752,0.274151436,0.041775457,0.000290107,-4.30168,-4.30168,-2.42087,-2.63892,-4.00065,-2.92147,-3.60271,-4.00065,-0.565524,-0.400877,-1.30692,-1.14302,-1.14121,-1.30517,-2.48214,-1.63051,-1.75391,-2.46283,-1.79114,-3.45658,-2.36216,-3.09756,-2.37226,-2.43245,-3.30168,-2.92147,-4.00065,-3.26029,-3.82456,2.1068
63,socfb-William77,0.015890851,0.028892456,0.039967897,0.07223114,0.24317817,0.319743178,0.252166934,0.065168539,0.001605136,-4.30168,-4.30168,-2.61148,-2.92147,-4.30168,-3.07123,-4.30168,-4.30168,-0.697347,-0.378592,-0.786337,-1.27108,-1.28215,-1.24783,-2.85452,-1.79925,-1.91075,-2.56929,-2.06868,-3.52353,-2.62958,-3.39859,-2.47561,-2.69962,-3.45658,-3.2225,-4.30168,-4.00065,-3.82456,2.3692
64,socfb-Williams40,0.016741071,0.024553571,0.037202381,0.058779762,0.23921131,0.328125,0.287202381,0.045386905,0.000744048,-4.30168,-4.30168,-2.48214,-2.64847,-4.30168,-2.88671,-3.82456,-4.00065,-0.647216,-0.428826,-1.1044,-1.10939,-1.11955,-1.18841,-2.4955,-1.60184,-1.61863,-2.28884,-1.73583,-3.39859,-2.16496,-3.07123,-2.25636,-2.36718,-2.90374,-2.7702,-3.34744,-3.26029,-3.82456,2.1524
65,socfb-Wisconsin87,0.021928666,0.039189784,0.049581682,0.099163364,0.276001761,0.310303831,0.212593571,0.039277851,0.001321004,-4.30168,-4.30168,-3.30168,-2.87032,-4.30168,-3.60271,-4.00065,-4.30168,-1.31312,-0.620078,-0.186803,-1.92877,-2.06363,-1.51281,-3.69962,-2.60271,-2.66821,-3.52353,-3.00065,-4.00065,-3.60271,-3.69962,-3.45658,-3.69962,-4.30168,-4.00065,-4.00065,-4.30168,-4.30168,2.061
66,socfb-Yale4,0.034190137,0.050055344,0.048456524,0.075882425,0.18521707,0.238224081,0.30955602,0.111056451,0.002336736,-4.30168,-4.30168,-2.92147,-2.88671,-4.30168,-3.45658,-4.00065,-4.30168,-0.916253,-0.51628,-0.39995,-1.50028,-1.54657,-1.08684,-2.88671,-2.06363,-2.07637,-2.61148,-2.28465,-3.69962,-2.7702,-3.60271,-2.79653,-3.18774,-3.82456,-3.82456,-3.82456,-4.00065,-4.30168,2.9552

